地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
甘肃,国家统计局甘肃调查总队,国家统计局甘肃调查总队,白银调查队业务科室一级科员,1,228,225,225,42
福建,税务局,国家税务总局连江县税务局,一级行政执法员（五）,2,854,450,225,172
北京,国家机关事务管理局,办公室、资产管理司,信息化建设岗一级主任科员及以下,3,675,675,225,251
湖北,税务局,国家税务总局十堰经济技术开发区税务局,一级行政执法员（二）,2,549,450,225,191
山东,消防,菏泽黄河河务局鄄城黄河河务局,办公室一级主任科员及以下,1,225,225,225,38
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（十五）,3,695,674,224.67,395
河北,税务局,国家税务总局定州市税务局,一级行政执法员（三）,2,449,449,224.5,95
江西,税务局,国家税务总局德安县税务局,一级行政执法员,2,535,449,224.5,80
四川,税务局,国家税务总局资阳市雁江区税务局,一级行政执法员（五）,1,238,224,224,32
浙江,税务局,国家税务总局嘉善县税务局,一级行政执法员（六）,2,455,448,224,73
广东,海事局,湛江海事局,湛江海事局一级行政执法员（七）,1,261,224,224,87
北京,国家卫生健康委员会,离退休干部局,业务处室一级主任科员及以下,1,224,224,224,119
山东,税务局,国家税务总局商河县税务局,一级行政执法员（四）,3,700,672,224,221
吉林,税务局,国家税务总局吉林辽源经济开发区税务局,一级行政执法员（三）,2,453,448,224,140
四川,税务局,国家税务总局开江县税务局,一级行政执法员（三）,1,243,224,224,55
河南,税务局,国家税务总局南召县税务局,一级行政执法员（三）,2,916,448,224,250
广西,税务局,国家税务总局博白县税务局,一级行政执法员（五）,2,738,448,224,180
福建,海事局,厦门海事局,厦门海事局一级行政执法员（六）,1,226,224,224,79
湖北,海关,武汉新港海关,海关监管四级主办及以下（二）,1,226,224,224,222
北京,中央宣传部,电影局,研究处一级主任科员及以下,1,246,224,224,341
北京,中华全国供销合作总社,人事部,干部人事工作一级主任科员及以下,1,278,224,224,303
湖北,税务局,国家税务总局通山县税务局,一级行政执法员（二）,4,922,895,223.75,227
安徽,税务局,国家税务总局金寨县税务局,一级行政执法员（三）,3,679,671,223.67,84
浙江,税务局,国家税务总局杭州市滨江区税务局,一级行政执法员（三）,2,518,447,223.5,115
湖北,海关,武汉天河机场海关,食品检验监管四级主办及以下,1,223,223,223,160
海南,税务局,国家税务总局白沙黎族自治县税务局,一级行政执法员（三）,1,382,223,223,65
河南,消防,河南黄河河务局开封黄河河务局,办公室一级主任科员及以下,1,224,223,223,65
浙江,税务局,国家税务总局云和县税务局,一级行政执法员（四）,2,447,446,223,100
北京,中国计划生育协会,国际合作部,项目处一级主任科员及以下,1,225,223,223,125
河南,河南省气象局,河南省信阳市罗山县气象局,防灾减灾科业务管理一级主任科员及以下,1,224,223,223,73
河南,税务局,国家税务总局汝阳县税务局,一级行政执法员（二）,2,451,445,222.5,77
浙江,税务局,国家税务总局龙泉市税务局,一级行政执法员（四）,2,488,445,222.5,59
辽宁,税务局,国家税务总局阜新市清河门区税务局,一级行政执法员（二）,2,446,445,222.5,118
湖北,税务局,国家税务总局大冶市税务局,一级行政执法员（四）,2,460,445,222.5,152
陕西,监管局,中国证券监督管理委员会陕西监管局,辖区财金类监管（或综合）岗位一级主任科员及以下,2,560,445,222.5,152
北京,中央办公厅,中共中央直属机关事务管理局,文字综合工作一级主任科员及以下,4,910,889,222.25,650
云南,税务局,国家税务总局宜良县税务局,一级行政执法员（四）,1,426,222,222,85
浙江,海事局,嘉兴海事局,嘉兴海事局一级行政执法员（三）,1,226,222,222,177
河北,河北省邮政管理局,邢台市邮政管理局,一级科员,1,283,222,222,124
广西,税务局,国家税务总局大新县税务局,一级行政执法员（一）,2,738,444,222,186
北京,国家知识产权局,商标局,审查部门一级主任科员及以下,6,1332,1331,221.83,554
山东,税务局,国家税务总局淄博市淄川区税务局,一级行政执法员（四）,2,469,443,221.5,126
广西,税务局,国家税务总局陆川县税务局,一级行政执法员（四）,2,711,443,221.5,208
宁夏,宁夏回族自治区地震局,宁夏回族自治区地震局,监测预报与科技处（应急服务处）一级主任科员及以下,2,453,443,221.5,112
广西,税务局,国家税务总局桂林市叠彩区税务局,一级行政执法员,3,960,664,221.33,104
湖北,税务局,国家税务总局沙洋县税务局,一级行政执法员（五）,5,1315,1106,221.2,313
辽宁,消防,消防,新民调查队一级科员（1）,1,236,221,221,49
浙江,海关,衢州海关,工业品检验监管四级主办及以下,1,224,221,221,223
山东,税务局,国家税务总局泰安市岱岳区税务局,一级行政执法员（三）,2,466,442,221,101
湖北,海事局,武汉海事局,武汉海事局一级行政执法员（七）,1,221,221,221,78
云南,云南省邮政管理局,红河哈尼族彝族自治州邮政管理局,一级科员二,1,233,221,221,62
四川,税务局,国家税务总局遂宁市安居区税务局,一级行政执法员（六）,1,229,221,221,61
天津,税务局,国家税务总局中新天津生态城税务局,一级行政执法员（四）,2,782,441,220.5,238
江西,税务局,国家税务总局萍乡经济技术开发区税务局,一级行政执法员,2,442,441,220.5,68
辽宁,税务局,国家税务总局凌海市税务局,一级行政执法员（四）,3,661,660,220,200
新疆,新疆维吾尔自治区气象局,新疆昌吉回族自治州奇台县气象局,防灾减灾科一级主任科员及以下,1,222,220,220,30
新疆,新疆维吾尔自治区气象局,新疆塔城地区气象局,办公室（人事教育科）一级主任科员及以下,1,222,220,220,81
广东,税务局,国家税务总局新兴县税务局,一级行政执法员（一）,2,511,440,220,76
浙江,税务局,国家税务总局宁波市海曙区税务局,一级行政执法员（三）,3,670,660,220,119
四川,税务局,国家税务总局成都市新都区税务局,一级行政执法员（四）,2,441,439,219.5,158
内蒙古,海关,额尔古纳海关,食品检验监管一级行政执法员（二）,1,219,219,219,30
湖北,国家统计局湖北调查总队,国家统计局湖北调查总队,神农架调查队四级主任科员及以下,1,219,219,219,46
浙江,税务局,国家税务总局杭州市余杭区税务局,一级行政执法员（三）,2,493,438,219,105
山西,税务局,国家税务总局绛县税务局,一级行政执法员（一）,2,474,438,219,58
江苏,海关,南京海关,科技管理二级主管及以下,1,232,219,219,112
湖北,税务局,国家税务总局武汉经济技术开发区（汉南区）税务局,一级行政执法员（五）,2,517,438,219,280
甘肃,税务局,国家税务总局天祝藏族自治县税务局,一级行政执法员（二）,2,458,437,218.5,67
河南,税务局,国家税务总局淅川县税务局,一级行政执法员（四）,2,476,437,218.5,160
天津,税务局,国家税务总局天津市津南区税务局,一级行政执法员（二）,4,1235,873,218.25,279
北京,国家粮食和物资储备局北京局,国家粮食和物资储备局北京局,粮棉糖监管处一级主任科员及以下,1,220,218,218,58
广东,监管局,东莞银保监分局,法规部门一级主任科员及以下,1,229,218,218,85
陕西,税务局,国家税务总局子长市税务局,一级行政执法员（二）,2,437,436,218,98
北京,国家统计局北京调查总队,国家统计局北京调查总队,大兴调查队四级主任科员及以下,1,221,218,218,108
江西,税务局,国家税务总局上犹县税务局,一级行政执法员（三）,2,436,436,218,129
吉林,税务局,国家税务总局长白山保护开发区税务局池南税务分局,一级行政执法员,1,225,218,218,106
上海,中国证券监督管理委员会上海证券监管专员办事处,中国证券监督管理委员会上海证券监管专员办事处,法律类监管岗位一级主任科员及以下,3,654,653,217.67,282
福建,税务局,国家税务总局三明市沙县区税务局,一级行政执法员（三）,2,638,435,217.5,230
江苏,税务局,国家税务总局扬州市邗江区税务局,一级行政执法员（四）,2,503,435,217.5,99
河南,税务局,国家税务总局沈丘县税务局,一级行政执法员（二）,2,543,435,217.5,163
河北,税务局,国家税务总局沧州市新华区税务局,一级行政执法员（三）,2,465,435,217.5,109
北京,国家发展和改革委员会,产业发展司,一级主任科员及以下,2,438,435,217.5,293
福建,税务局,国家税务总局宁德市蕉城区税务局,一级行政执法员（五）,2,758,435,217.5,149
湖北,税务局,国家税务总局武汉市洪山区税务局,一级行政执法员（四）,2,480,435,217.5,124
湖北,税务局,国家税务总局荆门市漳河新区税务局,一级行政执法员（二）,2,549,435,217.5,213
浙江,税务局,国家税务总局宁波国家高新技术产业开发区税务局,一级行政执法员,3,656,652,217.33,95
广东,海关,太平海关,监管四级主办及以下（五）,6,1309,1303,217.17,369
辽宁,消防,消防,鞍山调查队办公室一级科员,1,246,217,217,65
广东,监管局,揭西银保监监管组,综合部门一级主任科员及以下,1,224,217,217,539
广东,监管局,中国证券监督管理委员会广东监管局,辖区财金类监管（或综合）岗位一级主任科员及以下,2,451,434,217,210
山西,国家粮食和物资储备局山西局,国家粮食和物资储备局山西局,粮棉糖监管处一级主任科员及以下,1,258,217,217,126
四川,税务局,国家税务总局峨眉山市税务局,一级行政执法员（四）,1,219,217,217,67
重庆,国家统计局重庆调查总队,国家统计局重庆调查总队,国家统计局重庆调查总队综合处室四级主任科员,1,220,217,217,153
河南,河南省气象局,河南省驻马店市汝南县气象局,综合管理科业务管理一级主任科员及以下,1,219,217,217,105
云南,税务局,国家税务总局镇沅县税务局,一级行政执法员（二）,2,475,434,217,16
黑龙江,监管局,中国证券监督管理委员会黑龙江监管局,辖区财金类综合岗位一级主任科员及以下,1,221,217,217,69
新疆,新疆出入境边防检查总站,新疆出入境边防检查总站,阿勒泰边境管理支队一级警长及以下（九）,3,789,650,216.67,365
山东,税务局,国家税务总局济南市济阳区税务局,一级行政执法员（四）,2,471,433,216.5,163
河北,税务局,国家税务总局昌黎县税务局,一级行政执法员（二）,2,433,433,216.5,88
河北,税务局,国家税务总局沧州高新技术产业开发区税务局,一级行政执法员（一）,2,449,433,216.5,100
湖南,税务局,国家税务总局资兴市税务局,一级行政执法员（四）,2,436,433,216.5,118
辽宁,税务局,国家税务总局沈抚改革创新示范区税务局,一级行政执法员（三）,2,549,433,216.5,145
甘肃,税务局,国家税务总局榆中县税务局,一级行政执法员（一）,2,506,432,216,138
