地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
山东,国家税务总局山东省税务局,国家税务总局日照市岚山区税务局,一级行政执法员（三）,3,47,47,15.67:1,62
山东,国家税务总局山东省税务局,国家税务总局临沂市罗庄区税务局,一级行政执法员,3,101,101,33.67:1,105
山东,国家税务总局山东省税务局,国家税务总局郯城县税务局,一级行政执法员（二）,3,39,39,13:1,61
山东,国家税务总局山东省税务局,国家税务总局平邑县税务局,一级行政执法员（一）,3,343,343,114.33:1,85
山东,国家税务总局山东省税务局,国家税务总局平邑县税务局,一级行政执法员（二）,3,269,265,88.33:1,105
山东,国家税务总局山东省税务局,国家税务总局山东德州运河经济开发区税务局,一级行政执法员,3,60,59,19.67:1,35
山东,国家税务总局山东省税务局,国家税务总局聊城市茌平区税务局,一级行政执法员（二）,3,36,34,11.33:1,58
山东,国家税务总局山东省税务局,国家税务总局临清市税务局,一级行政执法员（一）,3,23,22,7.33:1,40
山东,国家税务总局山东省税务局,国家税务总局阳谷县税务局,一级行政执法员（二）,3,37,36,12:1,61
山东,国家税务总局山东省税务局,国家税务总局冠县税务局,一级行政执法员（一）,3,40,37,12.33:1,56
山东,国家税务总局山东省税务局,国家税务总局高唐县税务局,一级行政执法员（一）,3,21,19,6.33:1,55
山东,国家税务总局山东省税务局,国家税务总局高唐县税务局,一级行政执法员（二）,3,9,9,3:1,54
山东,国家税务总局山东省税务局,国家税务总局阳信县税务局,一级行政执法员（二）,3,38,38,12.67:1,98
山东,国家税务总局山东省税务局,国家税务总局滨州高新技术产业开发区税务局,一级行政执法员（一）,3,39,36,12:1,132
山东,国家税务总局山东省税务局,国家税务总局滨州北海经济开发区税务局,一级行政执法员（二）,3,16,13,4.33:1,91
山东,国家税务总局山东省税务局,国家税务总局菏泽市牡丹区税务局,一级行政执法员（一）,3,70,68,22.67:1,43
山东,国家税务总局山东省税务局,国家税务总局菏泽市牡丹区税务局,一级行政执法员（二）,3,76,75,25:1,111
山东,国家税务总局山东省税务局,国家税务总局单县税务局,一级行政执法员（四）,3,33,29,9.67:1,65
山东,国家税务总局山东省税务局,国家税务总局成武县税务局,一级行政执法员（三）,3,43,36,12:1,92
山东,国家税务总局山东省税务局,国家税务总局菏泽高新技术产业开发区税务局,一级行政执法员,3,70,66,22:1,114
山东,国家税务总局青岛市税务局,国家税务总局青岛市崂山区税务局,一级行政执法员（三）,3,215,214,71.33:1,178
山东,国家税务总局青岛市税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（五）,3,166,166,55.33:1,312
山东,国家税务总局青岛市税务局,国家税务总局青岛经济技术开发区税务局,一级行政执法员（四）,3,80,80,26.67:1,118
山东,国家税务总局青岛市税务局,国家税务总局胶州市税务局,一级行政执法员（一）,3,37,37,12.33:1,102
山东,国家税务总局青岛市税务局,国家税务总局平度市税务局,一级行政执法员（二）,3,49,49,16.33:1,82
山东,国家税务总局青岛市税务局,国家税务总局莱西市税务局,一级行政执法员（一）,3,122,118,39.33:1,89
河南,国家税务总局河南省税务局,国家税务总局登封市税务局,一级行政执法员（一）,3,44,37,12.33:1,204
河南,国家税务总局河南省税务局,国家税务总局新密市税务局,一级行政执法员（一）,3,50,37,12.33:1,140
河南,国家税务总局河南省税务局,国家税务总局巩义市税务局,一级行政执法员（三）,3,485,412,137.33:1,264
河南,国家税务总局河南省税务局,国家税务总局汤阴县税务局,一级行政执法员（二）,3,67,66,22:1,97
河南,国家税务总局河南省税务局,国家税务总局襄城县税务局,一级行政执法员（一）,3,47,47,15.67:1,68
河南,国家税务总局河南省税务局,国家税务总局襄城县税务局,一级行政执法员（二）,3,48,47,15.67:1,57
河南,国家税务总局河南省税务局,国家税务总局虞城县税务局,一级行政执法员（一）,3,225,154,51.33:1,126
湖北,国家税务总局湖北省税务局,国家税务总局安陆市税务局,一级行政执法员（一）,3,26,25,8.33:1,87
湖北,国家税务总局湖北省税务局,国家税务总局安陆市税务局,一级行政执法员（二）,3,51,50,16.67:1,68
湖北,国家税务总局湖北省税务局,国家税务总局云梦县税务局,一级行政执法员（二）,3,51,50,16.67:1,54
湖北,国家税务总监管部门一级主任科员及以下局湖北省税务局,国家税务总局大悟县税务局,一级行政执法员（三）,3,159,143,47.67:1,107
湖北,国家税务总局湖北省税务局,国家税务总局孝昌县税务局,一级行政执法员（二）,3,50,49,16.33:1,51
湖南,国家税务总局湖南省税务局,国家税务总局长沙市雨花区税务局,一级行政执法员（一）,3,255,252,84:1,602
湖南,国家税务总局湖南省税务局,国家税务总局长沙市雨花区税务局,一级行政执法员（二）,3,68,68,22.67:1,432
湖南,国家税务总局湖南省税务局,国家税务总局攸县税务局,一级行政执法员（二）,3,62,61,20.33:1,95
湖南,国家税务总局湖南省税务局,国家税务总局茶陵县税务局,一级行政执法员（二）,3,36,35,11.67:1,93
湖南,国家税务总局湖南省税务局,国家税务总局湘潭经济技术开发区税务局,一级行政执法员（一）,3,72,72,24:1,99
湖南,国家税务总局湖南省税务局,国家税务总局湘潭经济技术开发区税务局,一级行政执法员（二）,3,22,21,7:1,149
湖南,国家税务总局湖南省税务局,国家税务总局岳阳县税务局,一级行政执法员（三）,3,156,140,46.67:1,61
湖南,国家税务总局湖南省税务局,国家税务总局衡东县税务局,一级行政执法员（一）,3,64,64,21.33:1,75
湖南,国家税务总局湖南省税务局,国家税务总局常德市鼎城区税务局,一级行政执法员（一）,3,203,203,67.67:1,185
湖南,国家税务总局湖南省税务局,国家税务总局安乡县税务局,一级行政执法员（一）,3,57,57,19:1,69
湖南,国家税务总局湖南省税务局,国家税务总局安乡县税务局,一级行政执法员（二）,3,28,28,9.33:1,125
湖南,国家税务总局湖南省税务局,国家税务总局津市市税务局,一级行政执法员（一）,3,49,49,16.33:1,45
湖南,国家税务总局湖南省税务局,国家税务总局益阳市大通湖区税务局,一级行政执法员（二）,3,121,121,40.33:1,165
湖南,国家税务总局湖南省税务局,国家税务总局益阳市大通湖区税务局,一级行政执法员（三）,3,78,78,26:1,100
湖南,国家税务总局湖南省税务局,国家税务总局沅江市税务局,一级行政执法员（一）,3,169,167,55.67:1,262
湖南,国家税务总局湖南省税务局,国家税务总局南县税务局,一级行政执法员（二）,3,41,41,13.67:1,161
湖南,国家税务总局湖南省税务局,国家税务总局安化县税务局,一级行政执法员（三）,3,97,91,30.33:1,60
湖南,国家税务总局湖南省税务局,国家税务总局安化县税务局,一级行政执法员（四）,3,50,50,16.67:1,80
湖南,国家税务总局湖南省税务局,国家税务总局邵阳市北塔区税务局,一级行政执法员（一）,3,141,141,47:1,68
湖南,国家税务总局湖南省税务局,国家税务总局武冈市税务局,一级行政执法员（二）,3,336,336,112:1,308
湖南,国家税务总局湖南省税务局,国家税务总局绥宁县税务局,一级行政执法员（二）,3,106,103,34.33:1,132
湖南,国家税务总局湖南省税务局,国家税务总局桂阳县税务局,一级行政执法员（一）,3,96,96,32:1,57
湖南,国家税务总局湖南省税务局,国家税务总局桂阳县税务局,一级行政执法员（二）,3,52,51,17:1,65
湖南,国家税务总局湖南省税务局,国家税务总局嘉禾县税务局,一级行政执法员（二）,3,39,39,13:1,146
湖南,国家税务总局湖南省税务局,国家税务总局宜章县税务局,一级行政执法员（二）,3,304,304,101.33:1,259
湖南,国家税务总局湖南省税务局,国家税务总局汝城县税务局,一级行政执法员（一）,3,40,40,13.33:1,51
湖南,国家税务总局湖南省税务局,国家税务总局双牌县税务局,一级行政执法员（一）,3,98,98,32.67:1,46
湖南,国家税务总局湖南省税务局,国家税务总局双牌县税务局,一级行政执法员（二）,3,50,50,16.67:1,50
湖南,国家税务总局湖南省税务局,国家税务总局江永县税务局,一级行政执法员（一）,3,96,96,32:1,39
湖南,国家税务总局湖南省税务局,国家税务总局江华瑶族自治县税务局,一级行政执法员（一）,3,210,210,70:1,208
湖南,国家税务总局湖南省税务局,国家税务总局宁远县税务局,一级行政执法员（二）,3,38,38,12.67:1,152
湖南,国家税务总局湖南省税务局,国家税务总局冷水江市税务局,一级行政执法员（四）,3,26,26,8.67:1,75
湖南,国家税务总局湖南省税务局,国家税务总局涟源市税务局,一级行政执法员（二）,3,42,42,14:1,153
湖南,国家税务总局湖南省税务局,国家税务总局双峰县税务局,一级行政执法员（二）,3,29,29,9.67:1,71
湖南,国家税务总局湖南省税务局,国家税务总局新化县税务局,一级行政执法员（三）,3,220,220,73.33:1,253
湖南,国家税务总局湖南省税务局,国家税务总局辰溪县税务局,一级行政执法员（一）,3,442,370,123.33:1,112
湖南,国家税务总局湖南省税务局,国家税务总局辰溪县税务局,一级行政执法员（二）,3,304,290,96.67:1,129
湖南,国家税务总局湖南省税务局,国家税务总局芷江侗族自治县税务局,一级行政执法员（一）,3,56,56,18.67:1,73
广东,国家税务总局广东省税务局,国家税务总局广州市越秀区税务局,一级行政执法员（十）,3,739,665,221.67:1,516
广东,国家税务总局广东省税务局,国家税务总局广州市越秀区税务局,一级行政执法员（十二）,3,152,144,48:1,175
广东,国家税务总局广东省税务局,国家税务总局广州市荔湾区税务局,一级行政执法员（二）,3,199,168,56:1,233
广东,国家税务总局广东省税务局,国家税务总局广州市天河区税务局,一级行政执法员（一）,3,188,174,58:1,271
广东,国家税务总局广东省税务局,国家税务总局广州市天河区税务局,一级行政执法员（十一）,3,1533,1458,486:1,460
广东,国家税务总局广东省税务局,国家税务总局广州市花都区税务局,一级行政执法员（四）,3,397,355,118.33:1,501
广东,国家税务总局广东省税务局,国家税务总局广州市南沙区税务局,一级行政执法员（二）,3,275,274,91.33:1,174
广东,国家税务总局广东省税务局,国家税务总局广州市南沙区税务局,一级行政执法员（五）,3,164,164,54.67:1,458
广东,国家税务总局广东省税务局,国家税务总局广州市南沙区税务局,一级行政执法员（七）,3,53,53,17.67:1,293
广东,国家税务总局广东省税务局,国家税务总局广州市增城区税务局,一级行政执法员（五）,3,63,52,17.33:1,240
广东,国家税务总局广东省税务局,国家税务总局珠海市香洲区税务局,一级行政执法员（四）,3,325,321,107:1,252
广东,国家税务总局广东省税务局,国家税务总局汕头市濠江区税务局,一级行政执法员（一）,3,166,166,55.33:1,107
广东,国家税务总局广东省税务局,国家税务总局汕头市澄海区税务局,一级行政执法员（一）,3,156,156,52:1,210
广东,国家税务总局广东省税务局,国家税务总局佛山市禅城区税务局,一级行政执法员（三）,3,164,164,54.67:1,252
广东,国家税务总局广东省税务局,国家税务总局佛山市南海区税务局,一级行政执法员（一）,3,154,114,38:1,157
