地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
新疆,乌鲁木齐海关缉私局,乌鲁木齐海关缉私局,喀什海关缉私分局一级警长及以下,1,22,22,22:1,86
江苏,江苏海事局,南通海事局,南通海事局一级行政执法员（五）,1,31,22,22:1,90
湖北,审计署驻武汉特派员办事处,审计署驻武汉特派员办事处,审计业务处一级主任科员及以下,1,22,22,22:1,95
江西,国家税务总局江西省税务局,国家税务总局吉水县税务局,一级行政执法员（一）,3,67,66,22:1,48
山东,国家税务总局山东省税务局,国家税务总局临朐县税务局,一级行政执法员（三）,1,22,22,22:1,73
山东,国家税务总局山东省税务局,国家税务总局济宁市任城区税务局,一级行政执法员（二）,3,69,66,22:1,71
湖北,国家税务总局湖北省税务局,国家税务总局汉川市税务局,一级行政执法员（二）,1,30,22,22:1,91
湖南,国家税务总局湖南省税务局,国家税务总局祁阳市税务局,一级行政执法员（二）,2,45,44,22:1,51
海南,海口出入境边防检查总站,海口出入境边防检查总站,洋浦边检站一级警长及以下（二）,1,40,22,22:1,76
云南,云南出入境边防检查总站,云南出入境边防检查总站,景洪港出入境边防检查站一级警长及以下（二）,2,55,44,22:1,31
河北,水利部海河水利委员会,漳卫南运河管理局,临漳河务局一级主任科员及以下,1,23,22,22:1,57
吉林,国家统计局吉林调查总队,国家统计局吉林调查总队,长春调查队综合处室四级主任科员（1）,1,22,22,22:1,44
云南,国家税务总局云南省税务局,国家税务总局景谷县税务局,一级行政执法员（一）,1,28,22,22:1,43
云南,国家税务总局云南省税务局,国家税务总局孟连县税务局,一级行政执法员（一）,2,51,44,22:1,35
青海,国家税务总局青海省税务局,国家税务总局海东市平安区税务局,一级行政执法员（三）,1,22,22,22:1,30
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局库车市税务局,一级行政执法员（三）,2,46,44,22:1,57
江苏,国家统计局江苏调查总队,国家统计局江苏调查总队,镇江调查队业务处一级科员,1,22,22,22:1,67
云南,云南省气象局,云南省楚雄彝族自治州气象局,办公室一级科员及以下,1,22,22,22:1,31
内蒙古,中国银行保险监督管理委员会内蒙古监管局,赤峰银保监分局辖内监管组,监管部门一级主任科员及以下,1,22,22,22:1,17
黑龙江,中国银行保险监督管理委员会黑龙江监管局,双鸭山银保监分局,法规部门一级主任科员及以下,1,22,22,22:1,17
广东,珠海出入境边防检查总站,珠海出入境边防检查总站,边检站一级警长及以下（五）,2,47,44,22:1,82
福建,厦门出入境边防检查总站,厦门出入境边防检查总站,泉州出入境边防检查站一级警长及以下（一）,2,51,44,22:1,95
江苏,中国银行保险监督管理委员会江苏监管局,常州银保监分局,监管部门一级主任科员及以下,2,44,44,22:1,231
浙江,中国银行保险监督管理委员会浙江监管局,绍兴银保监分局,统计信息部门一级主任科员及以下,1,25,22,22:1,81
福建,中国银行保险监督管理委员会福建监管局,宁德银保监分局,财会部门一级主任科员及以下,1,22,22,22:1,51
江西,中国银行保险监督管理委员会江西监管局,新余银保监分局,法规部门一级主任科员及以下,1,24,22,22:1,16
山东,中国银行保险监督管理委员会山东监管局,济宁银保监分局,监管部门一级主任科员及以下,2,48,44,22:1,51
河南,中国银行保险监督管理委员会河南监管局,新乡银保监分局,监管部门一级主任科员及以下,1,24,22,22:1,75
浙江,中国证券监督管理委员会浙江监管局,中国证券监督管理委员会浙江监管局,辖区会计类监管岗位一级主任科员及以下,5,110,110,22:1,119
江苏,南京海关,吴江海关,财务一级行政执法员,1,22,22,22:1,123
山东,青岛海关,黄岛海关,动物检疫四级主办及以下,1,22,22,22:1,157
山东,青岛海关,董家口港海关,商品检验监管一级行政执法员,1,22,22,22:1,51
广东,广州海关,海珠海关,卫生检疫一级行政执法员,1,23,22,22:1,54
广东,广州海关,南沙海关,税收征管一级行政执法员,1,22,22,22:1,51
广东,拱北海关,港珠澳大桥海关,行政执法一级行政执法员（九）,1,24,22,22:1,36
广东,广州海关缉私局,广州海关缉私局,南沙海关缉私分局一级警长及以下,1,22,22,22:1,181
广东,审计署驻深圳特派员办事处,审计署驻深圳特派员办事处,审计业务处一级主任科员及以下,3,68,66,22:1,142
山西,国家税务总局山西省税务局,国家税务总局临汾市税务局第三税务分局,一级主管及以下,2,44,44,22:1,26
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局包头市东河区税务局,一级行政执法员（三）,2,46,44,22:1,28
辽宁,国家税务总局大连市税务局,国家税务总局大连高新技术产业园区税务局,一级行政执法员（六）,1,27,22,22:1,63
辽宁,国家税务总局大连市税务局,国家税务总局大连高新技术产业园区税务局,一级主办及以下（二）,1,27,22,22:1,57
黑龙江,国家税务总局黑龙江省税务局,国家税务总局杜尔伯特蒙古族自治县税务局,一级行政执法员（三）,1,22,22,22:1,52
青海,国家税务总局青海省税务局,国家税务总局海东市乐都区税务局,一级行政执法员（五）,3,66,66,22:1,53
广东,深圳出入境边防检查总站,深圳出入境边防检查总站,边检站一级警长及以下（二十一）,1,23,22,22:1,109
福建,国家税务总局福建省税务局,国家税务总局泉州台商投资区税务局,一级行政执法员（一）,2,46,44,22:1,97
山东,国家税务总局山东省税务局,国家税务总局乳山市税务局,一级行政执法员（二）,2,44,44,22:1,88
四川,国家税务总局四川省税务局,国家税务总局成都市新都区税务局,一级行政执法员（一）,1,24,22,22:1,103
四川,国家税务总局四川省税务局,国家税务总局宜宾市南溪区税务局,一级行政执法员（五）,1,23,22,22:1,47
四川,国家税务总局四川省税务局,国家税务总局江安县税务局,一级行政执法员（三）,1,24,22,22:1,31
贵州,国家税务总局贵州省税务局,国家税务总局安顺市平坝区税务局,一级行政执法员（一）,2,44,44,22:1,68
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,新疆调查总队业务处室一级主任科员及以下2,2,44,44,22:1,42
山东,山东省气象局,山东省聊城市气象局,办公室一级主任科员及以下,1,22,22,22:1,40
黑龙江,中国银行保险监督管理委员会黑龙江监管局,黑河银保监分局,法规部门一级主任科员及以下,1,22,22,22:1,31
河南,国家税务总局河南省税务局,国家税务总局济源产城融合示范区税务局第一税务分局,一级行政执法员（二）,1,33,22,22:1,47
湖北,国家税务总局湖北省税务局,国家税务总局大冶市税务局,一级行政执法员（二）,2,44,44,22:1,40
湖北,国家税务总局湖北省税务局,国家税务总局来凤县税务局,一级行政执法员（四）,2,44,44,22:1,62
湖南,国家税务总局湖南省税务局,国家税务总局辰溪县税务局,一级行政执法员（四）,2,52,44,22:1,173
山东,中国银行保险监督管理委员会山东监管局,潍坊银保监分局,法规部门一级主任科员及以下,2,44,44,22:1,37
广西,中国银行保险监督管理委员会广西监管局,大化银保监监管组,监管部门一级主任科员及以下,1,22,22,22:1,59
甘肃,中国银行保险监督管理委员会甘肃监管局,白银银保监分局,财会部门一级主任科员及以下,2,45,44,22:1,46
甘肃,中国银行保险监督管理委员会甘肃监管局,陇南银保监分局,统计信息部门一级主任科员及以下,1,23,22,22:1,30
广东,国家税务总局广东省税务局,国家税务总局信宜市税务局,一级行政执法员（二）,2,44,44,22:1,76
广东,国家税务总局深圳市税务局,国家税务总局深圳市南山区税务局,一级行政执法员（二）,3,67,66,22:1,108
江苏,国家税务总局江苏省税务局,国家税务总局徐州市税务局第二税务分局,一级行政执法员（一）,3,72,66,22:1,124
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市柯桥区税务局,一级行政执法员（三）,2,47,44,22:1,81
浙江,国家税务总局浙江省税务局,国家税务总局嘉兴市税务局稽查局,一级行政执法员,2,46,44,22:1,77
云南,云南出入境边防检查总站,云南出入境边防检查总站,红河边境管理支队一级警长及以下（一）,2,51,44,22:1,51
云南,云南出入境边防检查总站,云南出入境边防检查总站,瑞丽出入境边防检查站一级警长及以下（六）,2,58,44,22:1,41
广西,国家移民管理局东兴遣返中心,国家移民管理局东兴遣返中心,南宁遣返站执行队一级警长及以下（三）,1,22,22,22:1,41
广西,中国民用航空局中南地区管理局,中国民用航空广西安全监督管理局,飞行标准处一级主任科员及以下,1,22,22,22:1,30
河南,水利部黄河水利委员会,水利部黄河水利委员会,水旱灾害防御局调度处一级主任科员及以下,1,51,22,22:1,69
天津,国家税务总局天津市税务局,国家税务总局天津市河东区税务局,一级行政执法员（四）,5,154,109,21.8:1,195
湖北,国家税务总局湖北省税务局,国家税务总局郧西县税务局,一级行政执法员（三）,5,109,109,21.8:1,117
北京,国家税务总局北京市税务局,国家税务总局北京市丰台区税务局,一级行政执法员（五）,5,129,109,21.8:1,108
辽宁,国家税务总局大连市税务局,国家税务总局大连市甘井子区税务局,一级行政执法员（三）,5,110,109,21.8:1,136
河北,国家税务总局河北省税务局,国家税务总局新乐市税务局,一级行政执法员（二）,5,109,109,21.8:1,127
陕西,国家税务总局陕西省税务局,国家税务总局城固县税务局,一级行政执法员（一）,5,110,109,21.8:1,67
陕西,国家税务总局陕西省税务局,国家税务总局周至县税务局,一级行政执法员（二）,4,88,87,21.75:1,106
山东,国家税务总局山东省税务局,国家税务总局沂水县税务局,一级行政执法员（一）,4,89,87,21.75:1,76
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局吉木乃县税务局,一级行政执法员,4,88,87,21.75:1,84
湖北,国家税务总局湖北省税务局,国家税务总局枝江市税务局,一级行政执法员（一）,4,88,87,21.75:1,152
陕西,国家税务总局陕西省税务局,国家税务总局西安市临潼区税务局,一级行政执法员（四）,3,66,65,21.67:1,92
河北,国家税务总局河北省税务局,国家税务总局唐县税务局,一级行政执法员（二）,3,68,65,21.67:1,39
河北,国家税务总局河北省税务局,国家税务总局辛集市税务局,一级行政执法员（二）,3,67,65,21.67:1,53
辽宁,中国证券监督管理委员会辽宁监管局,中国证券监督管理委员会辽宁监管局,辖区法律类监管（或综合）岗位一级主任科员及以下,3,66,65,21.67:1,72
北京,北京海关,首都机场海关,业务技术保障工作四级主办及以下,6,131,130,21.67:1,517
河北,国家税务总局河北省税务局,国家税务总局安新县税务局,一级行政执法员（二）,3,65,65,21.67:1,73
山东,国家税务总局山东省税务局,国家税务总局桓台县税务局,一级行政执法员（一）,3,66,65,21.67:1,88
山东,国家税务总局山东省税务局,国家税务总局寿光市税务局,一级行政执法员（一）,3,73,65,21.67:1,109
山东,国家税务总局山东省税务局,国家税务总局汶上县税务局,一级行政执法员（三）,3,66,65,21.67:1,58
浙江,国家税务总局浙江省税务局,国家税务总局永嘉县税务局,一级行政执法员（三）,3,67,65,21.67:1,60
北京,国家税务总局北京市税务局,国家税务总局北京市房山区税务局,一级行政执法员（四）,3,109,65,21.67:1,333
山东,国家税务总局山东省税务局,国家税务总局荣成市税务局,一级行政执法员（二）,3,65,65,21.67:1,72
安徽,国家税务总局安徽省税务局,国家税务总局安庆宜秀经济开发区税务局,一级行政执法员（一）,3,70,65,21.67:1,123
